video_id,title,category,subcategory,region,channel_type,published_at,trending_date,views,likes,comments,shares,watch_time_minutes,subscriber_count,days_since_published,tag_count,ad_spend,title_length
YT01132,Science creator video 1132: trending ideas,Education,Science,Australia,Media Company,2025-06-02,2025-06-15,180959.0,12317.0,2126.0,388.0,14669.6,2204310.0,13.0,18.0,3830.0,42
YT01133,Technology creator video 1133: trending ideas,Education,Technology,Australia,Brand,2025-04-30,2025-05-11,456117.0,42503.0,3619.0,3265.0,115848.51,2611522.0,11.0,6.0,1952.0,45
YT01134,Pop creator video 1134: trending ideas,Music,Pop,United Kingdom,Brand,2025-03-16,2025-03-27,627282.0,21065.0,2984.0,1275.0,78996.79,3232997.0,11.0,17.0,6833.0,38
YT01135,Pop creator video 1135: trending ideas,Music,Pop,India,Media Company,2025-09-03,2025-09-16,137622.0,16316.0,1618.0,348.0,5765.9,535329.0,13.0,2.0,3210.0,38
YT01136,Pop creator video 1136: trending ideas,Music,Pop,Canada,Brand,2025-07-02,2025-07-05,325781.0,14852.0,2601.0,910.0,79678.94,1218579.0,3.0,3.0,7990.0,38
YT01137,Film & Animation creator video 1137: trending ideas,Entertainment,Film & Animation,Canada,Media Company,2025-02-14,2025-02-27,914019.0,99706.0,17573.0,6836.0,96381.67,3433620.0,13.0,17.0,17737.0,51
YT01138,Comedy creator video 1138: trending ideas,Entertainment,Comedy,Australia,Educational,2025-01-25,2025-02-05,1199327.0,107135.0,14403.0,7314.0,52785.19,3552761.0,11.0,14.0,17147.0,41
YT01139,Esports creator video 1139: trending ideas,Gaming,Esports,Canada,Educational,2025-05-13,2025-05-16,534578.0,59679.0,10641.0,2096.0,126737.65,3072860.0,3.0,5.0,9787.0,42
YT01140,Walkthrough creator video 1140: trending ideas,Gaming,Walkthrough,Canada,Media Company,2025-04-13,2025-04-21,493901.0,41928.0,4049.0,1057.0,63830.12,781596.0,8.0,18.0,7046.0,46
YT01141,Film & Animation creator video 1141: trending ideas,Entertainment,Film & Animation,United States,Brand,2025-01-11,2025-01-22,785171.0,38548.0,4428.0,1494.0,93094.41,2830677.0,11.0,6.0,9911.0,51
YT01142,Film & Animation creator video 1142: trending ideas,Entertainment,Film & Animation,United Kingdom,Educational,2025-10-14,2025-10-24,196424.0,13252.0,1646.0,273.0,38527.41,1141850.0,10.0,6.0,673.0,51
YT01143,Comedy creator video 1143: trending ideas,Entertainment,Comedy,Canada,Media Company,2025-03-03,2025-03-09,601334.0,25354.0,2204.0,1351.0,64251.01,371283.0,6.0,17.0,13567.0,41
YT01144,Science creator video 1144: trending ideas,Education,Science,Australia,Educational,2025-05-01,2025-05-10,183652.0,19118.0,1615.0,664.0,9191.17,2629279.0,9.0,17.0,327.0,42
YT01145,Science creator video 1145: trending ideas,Education,Science,Australia,Media Company,2025-03-02,2025-03-04,474732.0,52868.0,4661.0,3637.0,25181.3,2180231.0,2.0,8.0,14195.0,42
YT01146,Film & Animation creator video 1146: trending ideas,Entertainment,Film & Animation,Canada,Educational,2025-05-01,2025-05-04,1263188.0,145717.0,4547.0,10898.0,235205.25,2175405.0,3.0,13.0,14718.0,51
YT01147,Hip Hop creator video 1147: trending ideas,Music,Hip Hop,Australia,Educational,2025-04-20,2025-05-04,579922.0,68611.0,11120.0,5865.0,122257.38,3512651.0,14.0,15.0,7008.0,42
YT01148,Walkthrough creator video 1148: trending ideas,Gaming,Walkthrough,United States,Brand,2025-07-11,2025-07-19,586728.0,70258.0,5724.0,6015.0,36997.91,3459469.0,8.0,6.0,10389.0,46
YT01149,Esports creator video 1149: trending ideas,Gaming,Esports,United Kingdom,Educational,2025-06-10,2025-06-22,262708.0,12724.0,2054.0,1009.0,16463.5,1094786.0,12.0,16.0,539.0,42
YT01150,Technology creator video 1150: trending ideas,Education,Technology,United Kingdom,Educational,2025-08-22,2025-09-02,545047.0,57227.0,4552.0,1777.0,36322.18,3611716.0,11.0,12.0,12741.0,45
YT01151,Comedy creator video 1151: trending ideas,Entertainment,Comedy,United Kingdom,Brand,2025-07-16,2025-07-29,220989.0,12061.0,1505.0,192.0,59392.93,1849637.0,13.0,7.0,572.0,41
YT01152,Walkthrough creator video 1152: trending ideas,Gaming,Walkthrough,United States,Individual,2025-05-02,2025-05-09,222135.0,14621.0,1685.0,1016.0,61496.63,1062193.0,7.0,4.0,3130.0,46
YT01153,Technology creator video 1153: trending ideas,Education,Technology,Australia,Media Company,2025-07-12,2025-07-16,335179.0,29492.0,4148.0,1812.0,37711.01,3533401.0,4.0,14.0,4480.0,45
YT01154,Pop creator video 1154: trending ideas,Music,Pop,United Kingdom,Educational,2025-08-25,2025-09-06,983662.0,96387.0,8780.0,6725.0,194743.85,2629939.0,12.0,15.0,15109.0,38
YT01155,Pop creator video 1155: trending ideas,Music,Pop,India,Individual,2025-06-03,2025-06-05,935100.0,53680.0,6132.0,3232.0,81917.24,1529180.0,2.0,17.0,9932.0,38
YT01156,Science creator video 1156: trending ideas,Education,Science,Australia,Media Company,2025-02-27,2025-03-05,305290.0,8917.0,428.0,249.0,19323.45,530961.0,6.0,5.0,12146.0,42
YT01157,Hip Hop creator video 1157: trending ideas,Music,Hip Hop,India,Individual,2025-02-22,2025-03-07,278118.0,12257.0,1970.0,915.0,21386.32,371337.0,13.0,6.0,7137.0,42
YT01158,Comedy creator video 1158: trending ideas,Entertainment,Comedy,United States,Educational,2025-08-23,2025-08-27,992720.0,84093.0,5052.0,3709.0,214602.28,3352187.0,4.0,5.0,9576.0,41
YT01159,Technology creator video 1159: trending ideas,Education,Technology,United Kingdom,Media Company,2025-03-06,2025-03-09,149088.0,13755.0,1696.0,497.0,34006.58,1428694.0,3.0,4.0,502.0,45
YT01160,Walkthrough creator video 1160: trending ideas,Gaming,Walkthrough,Canada,Media Company,2025-02-21,2025-02-25,294013.0,29881.0,5171.0,2600.0,45850.74,1762101.0,4.0,4.0,6339.0,46
YT01161,Technology creator video 1161: trending ideas,Education,Technology,United States,Brand,2025-01-19,2025-01-21,76974.0,5703.0,858.0,428.0,20323.25,1404097.0,2.0,2.0,132.0,45
YT01162,Pop creator video 1162: trending ideas,Music,Pop,United States,Educational,2025-05-03,2025-05-07,1113063.0,106340.0,16514.0,5872.0,202708.98,3694207.0,4.0,4.0,17824.0,38
YT01163,Pop creator video 1163: trending ideas,Music,Pop,United Kingdom,Media Company,2025-02-03,2025-02-10,547728.0,26416.0,2275.0,2079.0,132466.56,1729579.0,7.0,8.0,9997.0,38
YT01164,Hip Hop creator video 1164: trending ideas,Music,Hip Hop,United States,Media Company,2025-10-25,2025-11-03,560575.0,63680.0,6693.0,3847.0,79075.34,2074276.0,9.0,9.0,17485.0,42
YT01165,Film & Animation creator video 1165: trending ideas,Entertainment,Film & Animation,United States,Brand,2025-04-15,2025-04-27,540274.0,47087.0,3398.0,3631.0,33426.56,3023813.0,12.0,16.0,10762.0,51
YT01166,Walkthrough creator video 1166: trending ideas,Gaming,Walkthrough,United States,Individual,2025-07-31,2025-08-13,622269.0,61425.0,6980.0,4557.0,49515.31,2483199.0,13.0,13.0,10027.0,46
YT01167,Film & Animation creator video 1167: trending ideas,Entertainment,Film & Animation,United Kingdom,Brand,2025-05-01,2025-05-04,626313.0,72006.0,3204.0,3206.0,32344.08,2157400.0,3.0,3.0,9881.0,51
YT01168,Technology creator video 1168: trending ideas,Education,Technology,Australia,Brand,2025-10-26,2025-11-07,408119.0,13617.0,591.0,784.0,33584.85,2262390.0,12.0,14.0,16592.0,45
YT01169,Science creator video 1169: trending ideas,Education,Science,United Kingdom,Educational,2025-03-10,2025-03-18,464465.0,24437.0,1121.0,1701.0,114667.49,3382918.0,8.0,10.0,6429.0,42
YT01170,Technology creator video 1170: trending ideas,Education,Technology,United Kingdom,Media Company,2025-09-29,2025-10-03,153239.0,15905.0,2310.0,370.0,9011.35,1852722.0,4.0,3.0,5619.0,45
YT01171,Film & Animation creator video 1171: trending ideas,Entertainment,Film & Animation,India,Individual,2025-07-25,2025-08-02,232173.0,9022.0,1468.0,277.0,44032.69,2467304.0,8.0,7.0,2421.0,51
YT01172,Science creator video 1172: trending ideas,Education,Science,Australia,Media Company,2025-07-18,2025-07-26,133121.0,11101.0,1054.0,324.0,9151.76,1188717.0,8.0,4.0,6798.0,42
YT01173,Technology creator video 1173: trending ideas,Education,Technology,India,Brand,2025-05-11,2025-05-25,279080.0,18794.0,2024.0,1046.0,15883.97,2172797.0,14.0,6.0,9879.0,45
YT01174,Film & Animation creator video 1174: trending ideas,Entertainment,Film & Animation,India,Media Company,2025-09-03,2025-09-04,473273.0,13588.0,2331.0,792.0,25230.08,357452.0,1.0,18.0,7889.0,51
YT01175,Hip Hop creator video 1175: trending ideas,Music,Hip Hop,United States,Educational,2025-02-08,2025-02-20,159246.0,12020.0,640.0,320.0,26355.05,1590176.0,12.0,6.0,1728.0,42
YT01176,Pop creator video 1176: trending ideas,Music,Pop,Australia,Media Company,2025-03-18,2025-03-28,824112.0,41548.0,2624.0,2821.0,183841.04,3644301.0,10.0,16.0,389.0,38
YT01177,Esports creator video 1177: trending ideas,Gaming,Esports,India,Educational,2025-10-03,2025-10-15,432664.0,46946.0,5685.0,2517.0,19554.97,1103745.0,12.0,4.0,15843.0,42
YT01178,Technology creator video 1178: trending ideas,Education,Technology,India,Brand,2025-05-10,2025-05-15,305174.0,20152.0,2933.0,489.0,46231.29,1593465.0,5.0,13.0,13790.0,45
YT01179,Esports creator video 1179: trending ideas,Gaming,Esports,United States,Educational,2025-07-13,2025-07-21,289269.0,27620.0,4714.0,774.0,61126.4,3990974.0,8.0,4.0,2023.0,42
YT01180,Esports creator video 1180: trending ideas,Gaming,Esports,Australia,Brand,2025-06-07,2025-06-10,995605.0,70651.0,8950.0,5945.0,179389.87,3836540.0,3.0,9.0,4363.0,42
YT01181,Comedy creator video 1181: trending ideas,Entertainment,Comedy,United States,Educational,2025-07-12,2025-07-26,384058.0,34595.0,5503.0,2158.0,40150.21,3502809.0,14.0,7.0,12810.0,41
YT01182,Comedy creator video 1182: trending ideas,Entertainment,Comedy,Canada,Media Company,2025-07-05,2025-07-18,969894.0,102930.0,6032.0,4242.0,230482.07,3360577.0,13.0,9.0,13644.0,41
YT01183,Hip Hop creator video 1183: trending ideas,Music,Hip Hop,Australia,Brand,2025-09-28,2025-10-08,805786.0,22217.0,3186.0,1000.0,118020.39,3375885.0,10.0,16.0,6043.0,42
YT01184,Comedy creator video 1184: trending ideas,Entertainment,Comedy,India,Educational,2025-08-04,2025-08-16,183853.0,8819.0,308.0,781.0,44898.27,472480.0,12.0,17.0,479.0,41
YT01185,Comedy creator video 1185: trending ideas,Entertainment,Comedy,India,Individual,2025-04-10,2025-04-12,506890.0,19445.0,2687.0,1625.0,69957.82,2712962.0,2.0,4.0,2429.0,41
YT01186,Pop creator video 1186: trending ideas,Music,Pop,Australia,Brand,2025-09-14,2025-09-22,353937.0,28353.0,3369.0,1089.0,18195.84,558248.0,8.0,16.0,9414.0,38
YT01187,Science creator video 1187: trending ideas,Education,Science,India,Individual,2025-04-16,2025-04-26,763888.0,35163.0,2264.0,1059.0,37644.28,3248945.0,10.0,17.0,7657.0,42
YT01188,Technology creator video 1188: trending ideas,Education,Technology,India,Media Company,2025-01-26,2025-02-07,570067.0,28226.0,2312.0,1042.0,91651.75,3143023.0,12.0,17.0,7147.0,45
YT01189,Science creator video 1189: trending ideas,Education,Science,United Kingdom,Media Company,2025-02-09,2025-02-10,619936.0,25729.0,3779.0,1041.0,112954.38,2765544.0,1.0,16.0,4564.0,42
YT01190,Hip Hop creator video 1190: trending ideas,Music,Hip Hop,United States,Individual,2025-07-21,2025-08-04,556211.0,30448.0,5410.0,730.0,70385.36,3855112.0,14.0,11.0,867.0,42
YT01191,Comedy creator video 1191: trending ideas,Entertainment,Comedy,India,Educational,2025-02-19,2025-02-21,468053.0,51939.0,1925.0,2781.0,81234.55,691704.0,2.0,2.0,10824.0,41
YT01192,Hip Hop creator video 1192: trending ideas,Music,Hip Hop,United States,Media Company,2025-06-30,2025-07-10,1093960.0,32468.0,2997.0,1568.0,222643.14,3408262.0,10.0,9.0,15746.0,42
YT01193,Technology creator video 1193: trending ideas,Education,Technology,Canada,Educational,2025-02-02,2025-02-14,329620.0,37939.0,4556.0,2868.0,62622.98,2554293.0,12.0,16.0,6982.0,45
YT01194,Science creator video 1194: trending ideas,Education,Science,Australia,Media Company,2025-10-21,2025-10-26,378523.0,18703.0,2512.0,890.0,60425.45,1365651.0,5.0,5.0,12232.0,42
YT01195,Science creator video 1195: trending ideas,Education,Science,United States,Brand,2025-09-15,2025-09-17,391452.0,30676.0,4336.0,757.0,28168.5,1256895.0,2.0,15.0,12234.0,42
YT01196,Walkthrough creator video 1196: trending ideas,Gaming,Walkthrough,Australia,Media Company,2025-06-02,2025-06-14,692680.0,63635.0,4148.0,2501.0,144029.55,114866.0,12.0,16.0,15807.0,46
YT01197,Hip Hop creator video 1197: trending ideas,Music,Hip Hop,India,Brand,2025-06-12,2025-06-17,601175.0,32106.0,3860.0,1508.0,161209.69,3872158.0,5.0,3.0,11486.0,42
YT01198,Film & Animation creator video 1198: trending ideas,Entertainment,Film & Animation,Australia,Brand,2025-09-12,2025-09-17,503285.0,15386.0,1759.0,1074.0,26260.45,2987629.0,5.0,5.0,1571.0,51
YT01199,Walkthrough creator video 1199: trending ideas,Gaming,Walkthrough,India,Brand,2025-08-18,2025-08-23,488182.0,54062.0,8269.0,3886.0,122792.65,1741378.0,5.0,8.0,14935.0,46
YT01200,Science creator video 1200: trending ideas,Education,Science,Canada,Educational,2025-02-15,2025-02-20,386930.0,22394.0,3799.0,1847.0,64374.45,1951334.0,5.0,8.0,10735.0,42
YT01201,Technology creator video 1201: trending ideas,Education,Technology,United Kingdom,Media Company,2025-06-24,2025-07-07,277403.0,15925.0,2081.0,1160.0,15015.89,1260092.0,13.0,8.0,5119.0,45
YT01202,Technology creator video 1202: trending ideas,Education,Technology,Australia,Individual,2025-01-17,2025-01-22,435756.0,50962.0,3000.0,2580.0,114485.81,3589816.0,5.0,2.0,649.0,45
YT01203,Science creator video 1203: trending ideas,Education,Science,United States,Individual,2025-06-14,2025-06-16,194795.0,13094.0,1610.0,364.0,50887.07,1595600.0,2.0,14.0,2173.0,42
YT01204,Esports creator video 1204: trending ideas,Gaming,Esports,Australia,Brand,2025-10-22,2025-11-02,341515.0,39075.0,1577.0,3184.0,94881.27,3351811.0,11.0,9.0,2682.0,42
YT01205,Science creator video 1205: trending ideas,Education,Science,India,Media Company,2025-04-23,2025-04-28,380591.0,22950.0,2697.0,583.0,25956.3,1188094.0,5.0,6.0,12704.0,42
YT01206,Film & Animation creator video 1206: trending ideas,Entertainment,Film & Animation,United States,Media Company,2025-09-30,2025-10-06,583741.0,40324.0,2312.0,2463.0,75050.26,3284382.0,6.0,2.0,15318.0,51
YT01207,Comedy creator video 1207: trending ideas,Entertainment,Comedy,Australia,Individual,2025-02-15,2025-02-18,594420.0,28518.0,1916.0,2007.0,33095.5,999433.0,3.0,7.0,13884.0,41
YT01208,Comedy creator video 1208: trending ideas,Entertainment,Comedy,United Kingdom,Media Company,2025-04-06,2025-04-12,588535.0,48914.0,4997.0,1043.0,148316.11,2451502.0,6.0,5.0,8393.0,41
YT01209,Technology creator video 1209: trending ideas,Education,Technology,Canada,Media Company,2025-01-13,2025-01-21,634236.0,25014.0,2231.0,784.0,138036.01,3761996.0,8.0,18.0,14302.0,45
YT01210,Esports creator video 1210: trending ideas,Gaming,Esports,Canada,Media Company,2025-07-08,2025-07-16,765101.0,91329.0,6421.0,1952.0,172233.86,3875862.0,8.0,12.0,13848.0,42
YT01211,Comedy creator video 1211: trending ideas,Entertainment,Comedy,Canada,Media Company,2025-05-26,2025-05-28,944176.0,24480.0,1515.0,2054.0,165585.65,2410106.0,2.0,14.0,6481.0,41
YT01212,Pop creator video 1212: trending ideas,Music,Pop,Australia,Individual,2025-04-06,2025-04-11,606426.0,19692.0,1375.0,778.0,105330.76,2824384.0,5.0,10.0,12580.0,38
YT01213,Esports creator video 1213: trending ideas,Gaming,Esports,Australia,Individual,2025-05-07,2025-05-18,617994.0,62140.0,3911.0,3851.0,54272.41,3061652.0,11.0,18.0,10182.0,42
YT01214,Film & Animation creator video 1214: trending ideas,Entertainment,Film & Animation,Australia,Educational,2025-05-11,2025-05-14,634030.0,52343.0,5668.0,3319.0,94140.0,3605834.0,3.0,9.0,9459.0,51
YT01215,Walkthrough creator video 1215: trending ideas,Gaming,Walkthrough,Canada,Individual,2025-09-21,2025-10-04,157423.0,13516.0,667.0,475.0,25888.01,108241.0,13.0,5.0,6618.0,46
YT01216,Pop creator video 1216: trending ideas,Music,Pop,United Kingdom,Educational,2025-07-22,2025-07-23,1400126.0,133329.0,12723.0,11916.0,207301.45,1451079.0,1.0,14.0,17478.0,38
YT01217,Walkthrough creator video 1217: trending ideas,Gaming,Walkthrough,United Kingdom,Brand,2025-02-26,2025-03-10,625858.0,67727.0,9085.0,3371.0,89961.07,3713095.0,12.0,7.0,9828.0,46
YT01218,Walkthrough creator video 1218: trending ideas,Gaming,Walkthrough,India,Brand,2025-02-08,2025-02-21,569319.0,17677.0,2626.0,1457.0,58582.83,2487098.0,13.0,4.0,6052.0,46
YT01219,Walkthrough creator video 1219: trending ideas,Gaming,Walkthrough,India,Media Company,2025-09-23,2025-10-07,290062.0,14635.0,541.0,763.0,70176.59,630234.0,14.0,12.0,9414.0,46
YT01220,Comedy creator video 1220: trending ideas,Entertainment,Comedy,India,Educational,2025-05-31,2025-06-05,526950.0,34966.0,5311.0,668.0,22641.88,1239520.0,5.0,13.0,16437.0,41
YT01221,Hip Hop creator video 1221: trending ideas,Music,Hip Hop,United States,Brand,2025-07-29,2025-08-02,996879.0,73722.0,12091.0,1777.0,82179.47,2755333.0,4.0,15.0,15102.0,42
YT01222,Film & Animation creator video 1222: trending ideas,Entertainment,Film & Animation,Canada,Media Company,2025-06-06,2025-06-11,724542.0,84423.0,10679.0,3225.0,82070.1,2534595.0,5.0,4.0,17122.0,51
YT01223,Walkthrough creator video 1223: trending ideas,Gaming,Walkthrough,India,Individual,2025-05-15,2025-05-28,288935.0,31494.0,4103.0,2790.0,73808.12,71712.0,13.0,3.0,10118.0,46
YT01224,Walkthrough creator video 1224: trending ideas,Gaming,Walkthrough,Canada,Brand,2025-06-30,2025-07-07,444228.0,38392.0,4557.0,2605.0,63453.74,2504086.0,7.0,12.0,1071.0,46
YT01225,Pop creator video 1225: trending ideas,Music,Pop,United Kingdom,Educational,2025-04-26,2025-05-03,299180.0,13304.0,515.0,404.0,41339.91,864910.0,7.0,9.0,4918.0,38
YT01226,Esports creator video 1226: trending ideas,Gaming,Esports,Australia,Brand,2025-06-01,2025-06-06,878704.0,97607.0,9542.0,3500.0,235824.97,3671630.0,5.0,10.0,6572.0,42
YT01227,Hip Hop creator video 1227: trending ideas,Music,Hip Hop,Australia,Educational,2025-03-19,2025-03-21,392138.0,29550.0,2641.0,824.0,95316.49,901971.0,2.0,12.0,6125.0,42
YT01228,Walkthrough creator video 1228: trending ideas,Gaming,Walkthrough,Australia,Brand,2025-09-15,2025-09-17,822315.0,64328.0,2706.0,4971.0,219105.94,2224988.0,2.0,3.0,9909.0,46
YT01229,Hip Hop creator video 1229: trending ideas,Music,Hip Hop,United Kingdom,Media Company,2025-04-02,2025-04-05,1105905.0,52452.0,5790.0,4200.0,81721.03,2745599.0,3.0,14.0,13223.0,42
YT01230,Esports creator video 1230: trending ideas,Gaming,Esports,India,Media Company,2025-06-13,2025-06-18,786896.0,49867.0,1579.0,2622.0,72465.81,1311786.0,5.0,16.0,8138.0,42
YT01231,Esports creator video 1231: trending ideas,Gaming,Esports,United Kingdom,Media Company,2025-04-25,2025-05-03,233220.0,19453.0,2800.0,1123.0,55852.17,11335.0,8.0,8.0,6310.0,42
YT01232,Science creator video 1232: trending ideas,Education,Science,Canada,Media Company,2025-04-10,2025-04-20,287160.0,28466.0,2442.0,2475.0,61714.3,1496973.0,10.0,3.0,14476.0,42
YT01233,Comedy creator video 1233: trending ideas,Entertainment,Comedy,Australia,Individual,2025-06-04,2025-06-13,665750.0,68677.0,4663.0,5925.0,163736.77,3224713.0,9.0,13.0,7378.0,41
YT01234,Comedy creator video 1234: trending ideas,Entertainment,Comedy,Australia,Media Company,2025-08-30,2025-09-13,309502.0,36966.0,6477.0,2701.0,28865.23,2110275.0,14.0,4.0,5517.0,41
YT01235,Comedy creator video 1235: trending ideas,Entertainment,Comedy,United Kingdom,Media Company,2025-03-16,2025-03-21,683304.0,32644.0,5666.0,2313.0,46146.84,3717987.0,5.0,18.0,14112.0,41
YT01236,Hip Hop creator video 1236: trending ideas,Music,Hip Hop,United States,Educational,2025-06-02,2025-06-11,663815.0,66686.0,6365.0,3382.0,136135.44,3975368.0,9.0,6.0,12988.0,42
YT01237,Hip Hop creator video 1237: trending ideas,Music,Hip Hop,Australia,Educational,2025-05-03,2025-05-13,296528.0,12616.0,943.0,970.0,72430.72,745790.0,10.0,12.0,5393.0,42
YT01238,Pop creator video 1238: trending ideas,Music,Pop,Australia,Individual,2025-04-13,2025-04-15,792413.0,31525.0,1464.0,902.0,220508.69,2632107.0,2.0,13.0,3298.0,38
YT01239,Pop creator video 1239: trending ideas,Music,Pop,India,Brand,2025-07-06,2025-07-14,231421.0,7079.0,1063.0,238.0,55136.57,1168190.0,8.0,11.0,1595.0,38
YT01240,Pop creator video 1240: trending ideas,Music,Pop,Australia,Brand,2025-01-06,2025-01-14,570655.0,48476.0,4091.0,3995.0,40328.05,2681390.0,8.0,2.0,14070.0,38
YT01241,Comedy creator video 1241: trending ideas,Entertainment,Comedy,Canada,Educational,2025-10-14,2025-10-26,88663.0,3591.0,427.0,241.0,11859.84,170180.0,12.0,11.0,720.0,41
YT01242,Technology creator video 1242: trending ideas,Education,Technology,India,Media Company,2025-10-24,2025-10-25,608551.0,53664.0,2943.0,2702.0,59404.9,3870462.0,1.0,18.0,5918.0,45
YT01243,Walkthrough creator video 1243: trending ideas,Gaming,Walkthrough,India,Individual,2025-07-07,2025-07-11,708806.0,82850.0,10391.0,4158.0,191253.56,1017953.0,4.0,13.0,14664.0,46
YT01244,Walkthrough creator video 1244: trending ideas,Gaming,Walkthrough,Canada,Individual,2025-04-23,2025-05-06,123965.0,10786.0,1834.0,836.0,29022.81,500969.0,13.0,3.0,3773.0,46
YT01245,Film & Animation creator video 1245: trending ideas,Entertainment,Film & Animation,Canada,Individual,2025-03-06,2025-03-16,754290.0,42079.0,7409.0,2415.0,60946.94,1785270.0,10.0,16.0,11210.0,51
YT01246,Technology creator video 1246: trending ideas,Education,Technology,India,Individual,2025-05-13,2025-05-18,402358.0,45436.0,3833.0,2493.0,37508.45,984604.0,5.0,16.0,13559.0,45
YT01247,Comedy creator video 1247: trending ideas,Entertainment,Comedy,Canada,Educational,2025-10-17,2025-10-26,637799.0,17647.0,2879.0,1005.0,104304.59,2819586.0,9.0,8.0,7462.0,41
YT01248,Film & Animation creator video 1248: trending ideas,Entertainment,Film & Animation,United States,Media Company,2025-02-21,2025-03-05,730063.0,42853.0,1859.0,1928.0,154471.62,1199288.0,12.0,17.0,13621.0,51
YT01249,Pop creator video 1249: trending ideas,Music,Pop,Australia,Brand,2025-08-16,2025-08-27,532645.0,40057.0,3984.0,2619.0,135498.84,73027.0,11.0,4.0,12679.0,38
YT01250,Film & Animation creator video 1250: trending ideas,Entertainment,Film & Animation,United Kingdom,Brand,2025-01-15,2025-01-21,262867.0,11395.0,1233.0,429.0,63082.56,1393044.0,6.0,13.0,4125.0,51
YT01251,Esports creator video 1251: trending ideas,Gaming,Esports,United States,Media Company,2025-04-22,2025-05-04,498794.0,28415.0,1889.0,2407.0,105626.86,1544074.0,12.0,6.0,16750.0,42
YT01252,Technology creator video 1252: trending ideas,Education,Technology,United States,Media Company,2025-07-24,2025-08-01,323936.0,20765.0,955.0,759.0,30494.43,1595192.0,8.0,9.0,15264.0,45
YT01253,Walkthrough creator video 1253: trending ideas,Gaming,Walkthrough,Australia,Brand,2025-09-23,2025-09-28,402018.0,26075.0,1006.0,985.0,71990.3,2602134.0,5.0,2.0,2188.0,46
YT01254,Pop creator video 1254: trending ideas,Music,Pop,India,Educational,2025-08-25,2025-09-08,353296.0,36489.0,3923.0,3156.0,34515.89,1975452.0,14.0,7.0,1198.0,38
YT01255,Esports creator video 1255: trending ideas,Gaming,Esports,India,Brand,2025-08-04,2025-08-13,124884.0,9620.0,1069.0,799.0,6141.83,293044.0,9.0,4.0,5324.0,42
YT01256,Walkthrough creator video 1256: trending ideas,Gaming,Walkthrough,Canada,Media Company,2025-01-24,2025-01-26,824479.0,94458.0,13782.0,7457.0,85276.05,1243567.0,2.0,15.0,12212.0,46
YT01257,Pop creator video 1257: trending ideas,Music,Pop,United States,Educational,2025-02-23,2025-03-05,65546.0,4126.0,689.0,171.0,2955.55,120295.0,10.0,3.0,104.0,38
YT01258,Science creator video 1258: trending ideas,Education,Science,United States,Individual,2025-03-04,2025-03-14,290017.0,26290.0,4211.0,1203.0,27993.36,1145728.0,10.0,14.0,13086.0,42
YT01259,Pop creator video 1259: trending ideas,Music,Pop,India,Brand,2025-08-25,2025-09-05,250829.0,17829.0,794.0,1302.0,63222.77,900341.0,11.0,9.0,4620.0,38
YT01260,Film & Animation creator video 1260: trending ideas,Entertainment,Film & Animation,India,Educational,2025-04-28,2025-05-05,257975.0,23749.0,2331.0,581.0,41210.71,2147831.0,7.0,8.0,4867.0,51
YT01261,Walkthrough creator video 1261: trending ideas,Gaming,Walkthrough,United Kingdom,Media Company,2025-10-13,2025-10-14,485919.0,52232.0,5842.0,3171.0,59468.87,3340516.0,1.0,11.0,6672.0,46
YT01262,Science creator video 1262: trending ideas,Education,Science,United States,Brand,2025-03-29,2025-04-10,217960.0,24858.0,3792.0,1707.0,52553.46,393029.0,12.0,11.0,8925.0,42
YT01263,Comedy creator video 1263: trending ideas,Entertainment,Comedy,Australia,Brand,2025-07-17,2025-07-21,172034.0,18363.0,2915.0,1479.0,43483.57,89419.0,4.0,2.0,3471.0,41
YT01264,Technology creator video 1264: trending ideas,Education,Technology,United Kingdom,Media Company,2025-10-20,2025-10-24,124901.0,9207.0,1003.0,737.0,16054.56,2067650.0,4.0,16.0,1244.0,45
YT01265,Walkthrough creator video 1265: trending ideas,Gaming,Walkthrough,United States,Media Company,2025-08-09,2025-08-20,216289.0,24916.0,1642.0,792.0,17305.4,1329439.0,11.0,2.0,7881.0,46
YT01266,Technology creator video 1266: trending ideas,Education,Technology,United Kingdom,Educational,2025-05-06,2025-05-18,288134.0,15280.0,1558.0,295.0,45658.3,3554557.0,12.0,12.0,12468.0,45
YT01267,Science creator video 1267: trending ideas,Education,Science,Australia,Media Company,2025-03-31,2025-04-12,274927.0,25723.0,3263.0,1723.0,66541.47,980519.0,12.0,5.0,9022.0,42
YT01268,Science creator video 1268: trending ideas,Education,Science,India,Brand,2025-04-25,2025-05-06,287393.0,21550.0,747.0,574.0,74659.1,1256356.0,11.0,7.0,2730.0,42
YT01269,Hip Hop creator video 1269: trending ideas,Music,Hip Hop,Australia,Educational,2025-05-01,2025-05-11,537996.0,50528.0,8815.0,790.0,21900.88,2819082.0,10.0,8.0,571.0,42
YT01270,Walkthrough creator video 1270: trending ideas,Gaming,Walkthrough,Australia,Media Company,2025-10-15,2025-10-21,609215.0,67278.0,10740.0,2030.0,120014.33,1443094.0,6.0,18.0,8007.0,46
YT01271,Hip Hop creator video 1271: trending ideas,Music,Hip Hop,Canada,Educational,2025-04-27,2025-04-28,420996.0,15795.0,2048.0,732.0,97154.83,1303224.0,1.0,3.0,4343.0,42
